dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
nytimes-256-angular,baseline_beam4,baseline,0,4,219.5,219.5,0.0,8.44,0.382,0.3407999999999996,0.18181999999999987,0.382
nytimes-256-angular,baseline_beam8,baseline,0,8,349.308,349.308,0.0,14.078,0.564,0.4923999999999996,0.27582,0.564
nytimes-256-angular,baseline_beam16,baseline,0,16,549.962,549.962,0.0,23.26,0.674,0.6060000000000001,0.3733600000000002,0.674
nytimes-256-angular,baseline_beam32,baseline,0,32,886.536,886.536,0.0,39.068,0.776,0.7034000000000004,0.4779399999999998,0.776
nytimes-256-angular,baseline_beam64,baseline,0,64,1519.878,1519.878,0.0,69.894,0.87,0.8033999999999997,0.6069999999999998,0.87
nytimes-256-angular,cluster_centroid_beam4,cluster_centroid,6000,4,210.838,135.688,75.15,7.376,0.458,0.3705999999999999,0.1662599999999999,0.458
nytimes-256-angular,cluster_centroid_beam8,cluster_centroid,6000,8,314.214,211.9,102.314,12.346,0.582,0.4893999999999998,0.23593999999999984,0.582
nytimes-256-angular,cluster_centroid_beam16,cluster_centroid,6000,16,491.018,343.15,147.868,21.454,0.712,0.6101999999999997,0.32476,0.712
nytimes-256-angular,cluster_centroid_beam32,cluster_centroid,6000,32,787.71,562.602,225.108,37.65,0.788,0.7012000000000004,0.42302000000000023,0.788
nytimes-256-angular,cluster_centroid_beam64,cluster_centroid,6000,64,1339.702,972.254,367.448,68.748,0.844,0.7889999999999996,0.5482400000000001,0.844
nytimes-256-angular,bridge_beam4,bridge,6000,4,223.298,176.254,47.044,8.242,0.43,0.3691999999999999,0.17758000000000002,0.43
nytimes-256-angular,bridge_beam8,bridge,6000,8,339.452,265.71,73.742,13.364,0.568,0.4951999999999998,0.25379999999999997,0.568
nytimes-256-angular,bridge_beam16,bridge,6000,16,524.942,407.92,117.022,22.116,0.664,0.5921999999999996,0.3371199999999997,0.664
nytimes-256-angular,bridge_beam32,bridge,6000,32,870.948,670.828,200.12,38.822,0.79,0.7007999999999999,0.4422200000000002,0.79
nytimes-256-angular,bridge_beam64,bridge,6000,64,1489.24,1138.836,350.404,69.738,0.864,0.7947999999999998,0.5716400000000003,0.864
